service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,service_duration_days,weekday_service_days,weekend_service_days,total_service_days_per_week,service_pattern
1959,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1960,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
1961,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
1962,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1963,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1964,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1965,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1966,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1967,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1968,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1969,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1970,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
1971,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
1972,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1973,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1974,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
1975,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1976,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
1977,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1978,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
1979,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1980,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
1981,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1982,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
1983,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
1984,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
1985,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1986,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1987,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1988,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1989,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1990,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1991,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1992,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1993,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1994,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1995,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1996,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1997,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
1998,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
1999,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2000,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2001,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2002,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2003,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2004,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2005,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2006,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2007,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2008,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2009,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2010,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2011,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2012,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2013,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2014,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2015,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2016,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2017,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2018,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2019,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2020,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2021,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2022,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2023,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2024,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
2025,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
2026,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2027,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2028,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2029,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
2030,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2031,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
2032,1,1,1,1,0,0,0,2026-04-30,2026-12-12,226,4,0,4,Weekdays Only
2033,0,0,0,0,1,1,1,2026-04-30,2026-12-12,226,1,2,3,Full Week
2034,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2035,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2036,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2037,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2038,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
2039,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
2040,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2041,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2042,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2043,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2044,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2045,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2046,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2047,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2048,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2049,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2050,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2051,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2052,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2053,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2054,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2055,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2056,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2057,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2058,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2059,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2060,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2061,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2062,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2063,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2064,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2065,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2066,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2067,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2068,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2069,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2070,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2071,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2072,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2073,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2074,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2075,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
2076,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2077,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2078,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2079,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2080,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2081,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2082,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2083,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
2084,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2085,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2086,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2087,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2088,0,0,0,0,1,0,0,2026-04-30,2026-12-12,226,1,0,1,Weekdays Only
2089,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2090,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2091,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2092,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2093,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2094,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2095,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2096,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2097,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2098,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2099,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2100,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2101,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2102,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2103,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2104,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2105,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2106,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
2107,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2108,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
2109,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2110,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2111,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2112,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2113,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2114,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2115,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2116,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2117,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2118,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2119,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2120,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2121,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2122,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2123,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2124,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2125,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2126,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2127,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2128,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2129,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2130,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2131,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2132,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2133,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2134,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
2135,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2136,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2137,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2138,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2139,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2140,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2141,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2142,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2143,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2144,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2145,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2146,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
2147,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2148,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2149,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2150,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2151,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
2152,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2153,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2154,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2155,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2156,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2157,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2158,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2159,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2160,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2161,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2162,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2163,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2164,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2165,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2166,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2167,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2168,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2169,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2170,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2171,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2172,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2173,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2174,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
2175,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2176,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2177,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2178,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2179,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2180,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2181,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2182,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2183,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2184,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2185,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2186,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2187,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2188,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2189,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2190,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
2191,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2192,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2193,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2194,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2195,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2196,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2197,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2198,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2199,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
2200,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2201,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2202,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2203,0,0,0,0,1,0,0,2026-04-30,2026-12-12,226,1,0,1,Weekdays Only
2204,0,0,0,0,1,1,1,2026-04-30,2026-12-12,226,1,2,3,Full Week
2205,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2206,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2207,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2208,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2209,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2210,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2211,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2212,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2213,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2214,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
2215,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2216,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2217,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2218,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
2219,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2220,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2221,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
2222,1,1,1,1,0,1,1,2026-04-30,2026-12-12,226,4,2,6,Full Week
2223,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2224,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2225,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2226,1,1,1,1,1,0,1,2026-04-30,2026-12-12,226,5,1,6,Full Week
2227,1,1,1,1,1,0,1,2026-04-30,2026-12-12,226,5,1,6,Full Week
2228,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2229,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2230,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2231,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2232,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2233,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2234,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2235,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2236,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2237,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2238,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2239,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2240,1,1,1,1,0,0,1,2026-04-30,2026-12-12,226,4,1,5,Full Week
2241,0,0,0,0,1,1,0,2026-04-30,2026-12-12,226,1,1,2,Full Week
2242,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2243,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2244,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2245,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2246,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2247,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
2248,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2249,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2250,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2251,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2252,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2253,0,0,0,0,0,1,0,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2254,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
2255,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2256,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2257,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2258,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2259,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
2260,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
2261,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2262,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
2263,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
2264,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2265,1,1,1,1,1,0,0,2026-04-30,2026-12-12,226,5,0,5,Weekdays Only
2266,0,0,0,0,0,1,1,2026-04-30,2026-12-12,226,0,2,2,Weekends Only
2267,0,0,0,0,0,0,1,2026-04-30,2026-12-12,226,0,1,1,Weekends Only
2268,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
2269,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
2270,1,1,1,1,1,0,1,2026-04-30,2026-12-12,226,5,1,6,Full Week
2271,1,1,1,1,1,1,0,2026-04-30,2026-12-12,226,5,1,6,Full Week
2272,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2273,1,1,1,1,1,1,1,2026-04-30,2026-12-12,226,5,2,7,Full Week
2274,0,0,0,0,0,0,0,2026-04-30,2026-12-12,226,0,0,0,No Service
